l, theta
2.716,-1.56466
2.716,-1.55852
2.713,-1.55239
2.712,-1.54625
2.712,-1.54012
2.712,-1.53398
2.715,-1.52784
2.716,-1.52171
2.717,-1.51557
2.718,-1.50944
2.724,-1.5033
2.718,-1.49717
2.717,-1.49103
2.716,-1.48489
2.716,-1.47876
2.716,-1.47262
2.716,-1.46649
2.716,-1.46035
2.711,-1.45421
2.711,-1.44808
2.711,-1.44194
nan,-1.43581
nan,-1.42967
nan,-1.42353
nan,-1.4174
nan,-1.41126
nan,-1.40513
nan,-1.39899
nan,-1.39285
nan,-1.38672
nan,-1.38058
2.728,-1.37445
2.732,-1.36831
2.732,-1.36217
2.726,-1.35604
2.706,-1.3499
2.705,-1.34377
2.705,-1.33763
2.705,-1.3315
2.715,-1.32536
2.719,-1.31922
2.723,-1.31309
nan,-1.30695
nan,-1.30082
nan,-1.29468
nan,-1.28854
nan,-1.28241
nan,-1.27627
nan,-1.27014
nan,-1.264
nan,-1.25786
nan,-1.25173
nan,-1.24559
nan,-1.23946
nan,-1.23332
nan,-1.22718
nan,-1.22105
nan,-1.21491
nan,-1.20878
nan,-1.20264
nan,-1.1965
nan,-1.19037
nan,-1.18423
nan,-1.1781
nan,-1.17196
nan,-1.16583
nan,-1.15969
nan,-1.15355
nan,-1.14742
nan,-1.14128
nan,-1.13515
nan,-1.12901
nan,-1.12287
nan,-1.11674
nan,-1.1106
nan,-1.10447
nan,-1.09833
nan,-1.09219
nan,-1.08606
nan,-1.07992
nan,-1.07379
nan,-1.06765
nan,-1.06151
nan,-1.05538
nan,-1.04924
nan,-1.04311
nan,-1.03697
nan,-1.03084
nan,-1.0247
nan,-1.01856
nan,-1.01243
nan,-1.00629
nan,-1.00016
nan,-0.99402
nan,-0.987884
nan,-0.981748
nan,-0.975612
nan,-0.969476
nan,-0.96334
nan,-0.957204
nan,-0.951068
nan,-0.944932
nan,-0.938796
nan,-0.93266
nan,-0.926524
nan,-0.920388
nan,-0.914253
nan,-0.908117
nan,-0.901981
nan,-0.895845
nan,-0.889709
nan,-0.883573
nan,-0.877437
nan,-0.871301
nan,-0.865165
nan,-0.859029
nan,-0.852893
nan,-0.846757
nan,-0.840621
nan,-0.834486
nan,-0.82835
nan,-0.822214
nan,-0.816078
nan,-0.809942
nan,-0.803806
nan,-0.79767
nan,-0.791534
nan,-0.785398
nan,-0.779262
nan,-0.773126
nan,-0.76699
nan,-0.760854
nan,-0.754719
nan,-0.748583
nan,-0.742447
nan,-0.736311
nan,-0.730175
nan,-0.724039
nan,-0.717903
nan,-0.711767
nan,-0.705631
nan,-0.699495
nan,-0.693359
nan,-0.687223
nan,-0.681087
nan,-0.674952
nan,-0.668816
nan,-0.66268
nan,-0.656544
nan,-0.650408
nan,-0.644272
nan,-0.638136
nan,-0.632
nan,-0.625864
nan,-0.619728
nan,-0.613592
nan,-0.607456
nan,-0.60132
nan,-0.595184
nan,-0.589049
nan,-0.582913
nan,-0.576777
nan,-0.570641
nan,-0.564505
nan,-0.558369
nan,-0.552233
nan,-0.546097
nan,-0.539961
nan,-0.533825
nan,-0.527689
nan,-0.521553
nan,-0.515417
nan,-0.509282
nan,-0.503146
nan,-0.49701
nan,-0.490874
nan,-0.484738
nan,-0.478602
nan,-0.472466
nan,-0.46633
nan,-0.460194
nan,-0.454058
nan,-0.447922
nan,-0.441786
0.007,-0.43565
nan,-0.429515
5.254,-0.423379
5.183,-0.417243
5.167,-0.411107
5.138,-0.404971
5.118,-0.398835
5.103,-0.392699
5.098,-0.386563
5.098,-0.380427
5.056,-0.374291
5.047,-0.368155
5.007,-0.362019
4.984,-0.355884
4.982,-0.349748
4.966,-0.343612
4.94,-0.337476
4.93,-0.33134
4.904,-0.325204
4.889,-0.319068
4.88,-0.312932
4.864,-0.306796
4.857,-0.30066
4.828,-0.294524
4.815,-0.288388
4.804,-0.282252
4.784,-0.276116
4.777,-0.269981
4.755,-0.263845
4.755,-0.257709
4.755,-0.251573
5.137,-0.245437
5.137,-0.239301
5.137,-0.233165
5.133,-0.227029
5.117,-0.220893
5.117,-0.214757
5.108,-0.208621
5.082,-0.202485
5.072,-0.196349
5.072,-0.190214
5.065,-0.184078
5.06,-0.177942
5.047,-0.171806
5.041,-0.16567
5.03,-0.159534
5.019,-0.153398
5.017,-0.147262
5.009,-0.141126
5.001,-0.13499
4.988,-0.128854
4.987,-0.122718
4.982,-0.116582
4.98,-0.110446
4.969,-0.104311
4.969,-0.0981748
4.98,-0.0920389
4.98,-0.0859029
4.95,-0.079767
1.359,-0.073631
1.343,-0.0674951
1.337,-0.0613592
1.324,-0.0552232
1.324,-0.0490873
1.337,-0.0429513
1.38,-0.0368154
1.38,-0.0306795
1.38,-0.0245435
1.37,-0.0184078
1.349,-0.0122719
1.343,-0.00613594
1.33,0
1.324,0.00613594
1.31,0.0122719
1.309,0.0184078
1.309,0.0245438
1.305,0.0306797
1.293,0.0368156
1.289,0.0429516
1.288,0.0490875
1.288,0.0552235
1.288,0.0613594
1.315,0.0674951
1.317,0.073631
1.324,0.079767
1.325,0.0859029
1.317,0.0920389
1.323,0.0981748
1.323,0.104311
1.319,0.110447
1.316,0.116583
1.319,0.122719
1.319,0.128855
1.315,0.13499
1.315,0.141126
1.31,0.147262
1.308,0.153398
1.308,0.159534
1.31,0.16567
1.312,0.171806
1.323,0.177942
1.325,0.184078
1.34,0.190214
1.346,0.19635
1.357,0.202486
1.357,0.208622
1.382,0.214757
5.047,0.220893
5.061,0.227029
5.072,0.233165
5.072,0.239301
5.078,0.245437
5.078,0.251573
5.078,0.257709
1.353,0.263845
1.351,0.269981
1.351,0.276117
1.353,0.282253
1.367,0.288388
5.137,0.294524
5.149,0.30066
5.151,0.306796
5.151,0.312932
5.151,0.319068
5.151,0.325204
5.151,0.33134
5.168,0.337476
nan,0.343612
nan,0.349748
nan,0.355884
nan,0.36202
4.569,0.368155
4.488,0.374291
4.391,0.380427
4.391,0.386563
4.319,0.392699
4.319,0.398835
4.319,0.404971
4.321,0.411107
4.342,0.417243
4.349,0.423379
4.351,0.429515
4.364,0.435651
4.377,0.441787
4.381,0.447922
4.401,0.454058
nan,0.460194
nan,0.46633
nan,0.472466
4.467,0.478602
4.467,0.484738
4.467,0.490874
4.468,0.49701
4.523,0.503146
nan,0.509282
nan,0.515418
nan,0.521554
3.891,0.527689
3.891,0.533825
3.891,0.539961
nan,0.546097
nan,0.552233
nan,0.558369
3.945,0.564505
3.932,0.570641
3.93,0.576777
3.93,0.582913
3.903,0.589049
3.903,0.595185
0.007,0.601321
3.763,0.607456
3.689,0.613592
3.643,0.619728
3.618,0.625864
3.572,0.632
3.544,0.638136
3.513,0.644272
3.474,0.650408
3.474,0.656544
3.41,0.66268
3.325,0.668816
3.325,0.674952
2.576,0.681087
2.554,0.687223
2.554,0.693359
2.5,0.699495
2.492,0.705631
2.451,0.711767
2.441,0.717903
2.435,0.724039
2.424,0.730175
2.421,0.736311
2.397,0.742447
2.394,0.748583
2.375,0.754719
2.355,0.760854
2.347,0.76699
2.335,0.773126
2.32,0.779262
2.295,0.785398
2.275,0.791534
2.275,0.79767
2.261,0.803806
2.233,0.809942
2.224,0.816078
2.214,0.822214
2.209,0.82835
2.189,0.834486
2.167,0.840621
2.164,0.846757
2.144,0.852893
2.127,0.859029
2.11,0.865165
2.102,0.871301
2.087,0.877437
2.077,0.883573
2.061,0.889709
2.052,0.895845
2.038,0.901981
2.023,0.908117
2.014,0.914253
2.006,0.920388
2.003,0.926524
1.983,0.93266
1.981,0.938796
1.967,0.944932
1.951,0.951068
1.947,0.957204
1.935,0.96334
1.923,0.969476
1.918,0.975612
1.908,0.981748
1.891,0.987884
1.888,0.99402
1.877,1.00016
1.868,1.00629
1.865,1.01243
1.851,1.01856
1.813,1.0247
1.789,1.03084
1.773,1.03697
1.764,1.04311
1.764,1.04924
1.764,1.05538
1.786,1.06151
1.786,1.06765
1.786,1.07379
1.771,1.07992
1.764,1.08606
1.761,1.09219
1.756,1.09833
1.755,1.10447
1.741,1.1106
1.741,1.11674
1.722,1.12287
1.722,1.12901
1.712,1.13515
1.709,1.14128
1.705,1.14742
1.694,1.15355
1.69,1.15969
1.69,1.16583
1.681,1.17196
1.67,1.1781
1.67,1.18423
1.664,1.19037
1.652,1.19651
1.649,1.20264
1.649,1.20878
1.639,1.21491
1.632,1.22105
1.631,1.22718
1.627,1.23332
1.62,1.23946
1.62,1.24559
1.614,1.25173
1.609,1.25786
1.602,1.264
1.601,1.27014
1.596,1.27627
1.588,1.28241
1.588,1.28854
1.583,1.29468
1.582,1.30082
1.582,1.30695
1.575,1.31309
1.575,1.31922
1.567,1.32536
1.558,1.3315
1.556,1.33763
1.551,1.34377
1.551,1.3499
1.548,1.35604
1.546,1.36217
1.541,1.36831
1.539,1.37445
1.538,1.38058
1.529,1.38672
1.527,1.39285
1.527,1.39899
1.527,1.40513
1.522,1.41126
1.52,1.4174
1.518,1.42353
1.517,1.42967
1.517,1.43581
1.508,1.44194
1.508,1.44808
1.503,1.45421
1.503,1.46035
1.502,1.46649
1.499,1.47262
1.493,1.47876
1.493,1.48489
1.493,1.49103
1.49,1.49717
1.489,1.5033
1.489,1.50944
1.487,1.51557
1.481,1.52171
1.481,1.52784
1.48,1.53398
1.48,1.54012
1.48,1.54625
1.48,1.55239
1.478,1.55852
1.476,1.56466
1.476,1.5708
1.47,1.57693
1.476,1.58307
1.467,1.5892
1.467,1.59534
1.462,1.60148
1.45,1.60761
1.44,1.61375
1.43,1.61988
1.428,1.62602
1.428,1.63216
1.427,1.63829
1.427,1.64443
1.428,1.65056
1.428,1.6567
1.451,1.66284
1.46,1.66897
1.472,1.67511
1.472,1.68124
1.472,1.68738
1.473,1.69351
1.474,1.69965
1.474,1.70579
1.478,1.71192
1.478,1.71806
1.478,1.72419
1.478,1.73033
1.479,1.73647
1.479,1.7426
1.479,1.74874
1.479,1.75487
1.479,1.76101
1.479,1.76715
1.479,1.77328
1.481,1.77942
1.489,1.78555
1.49,1.79169
1.493,1.79783
1.496,1.80396
1.496,1.8101
1.498,1.81623
1.502,1.82237
1.505,1.82851
1.507,1.83464
1.508,1.84078
1.511,1.84691
1.512,1.85305
1.515,1.85918
1.516,1.86532
1.517,1.87146
1.521,1.87759
1.521,1.88373
1.526,1.88986
1.528,1.896
1.533,1.90214
1.535,1.90827
1.54,1.91441
1.542,1.92054
1.543,1.92668
1.547,1.93282
1.55,1.93895
1.55,1.94509
1.552,1.95122
1.559,1.95736
1.568,1.9635
1.571,1.96963
1.575,1.97577
1.575,1.9819
1.581,1.98804
1.581,1.99417
1.586,2.00031
1.59,2.00645
1.59,2.01258
1.601,2.01872
1.603,2.02485
1.604,2.03099
1.61,2.03713
1.611,2.04326
1.617,2.0494
1.622,2.05553
1.625,2.06167
1.631,2.06781
1.633,2.07394
1.643,2.08008
1.648,2.08621
