l, theta
1.684,-1.59534
1.684,-1.5892
1.683,-1.58307
1.683,-1.57693
1.682,-1.5708
1.679,-1.56466
1.677,-1.55852
1.677,-1.55239
1.677,-1.54625
1.677,-1.54012
1.676,-1.53398
1.677,-1.52784
1.677,-1.52171
1.676,-1.51557
1.672,-1.50944
1.672,-1.5033
1.671,-1.49717
1.671,-1.49103
1.672,-1.48489
1.672,-1.47876
1.672,-1.47262
1.675,-1.46649
1.672,-1.46035
1.675,-1.45421
1.672,-1.44808
1.672,-1.44194
1.672,-1.43581
1.674,-1.42967
1.672,-1.42353
1.671,-1.4174
1.671,-1.41126
1.671,-1.40513
1.67,-1.39899
1.659,-1.39285
1.641,-1.38672
1.641,-1.38058
1.64,-1.37445
1.64,-1.36831
1.641,-1.36217
1.642,-1.35604
1.694,-1.3499
1.697,-1.34377
1.699,-1.33763
1.699,-1.3315
1.7,-1.32536
1.71,-1.31922
1.71,-1.31309
1.712,-1.30695
1.716,-1.30082
1.721,-1.29468
1.721,-1.28854
1.722,-1.28241
1.722,-1.27627
1.723,-1.27014
1.728,-1.264
1.733,-1.25786
1.737,-1.25173
1.737,-1.24559
1.746,-1.23946
1.747,-1.23332
1.751,-1.22718
1.751,-1.22105
1.753,-1.21491
1.756,-1.20878
1.767,-1.20264
1.77,-1.1965
1.77,-1.19037
1.775,-1.18423
1.777,-1.1781
1.783,-1.17196
1.787,-1.16583
1.787,-1.15969
1.788,-1.15355
1.799,-1.14742
1.804,-1.14128
1.804,-1.13515
1.805,-1.12901
1.812,-1.12287
1.812,-1.11674
1.824,-1.1106
1.825,-1.10447
1.837,-1.09833
1.839,-1.09219
1.84,-1.08606
1.85,-1.07992
1.855,-1.07379
1.859,-1.06765
1.864,-1.06151
1.868,-1.05538
1.87,-1.04924
1.879,-1.04311
1.892,-1.03697
1.894,-1.03084
1.9,-1.0247
1.902,-1.01856
1.912,-1.01243
1.919,-1.00629
1.926,-1.00016
1.928,-0.99402
1.94,-0.987884
1.941,-0.981748
1.959,-0.975612
1.961,-0.969476
1.961,-0.96334
1.977,-0.957204
1.985,-0.951068
1.993,-0.944932
2.002,-0.938796
2.002,-0.93266
2.002,-0.926524
2.019,-0.920388
2.02,-0.914253
2.037,-0.908117
2.037,-0.901981
2.037,-0.895845
2.031,-0.889709
2.027,-0.883573
2.027,-0.877437
2.027,-0.871301
2.032,-0.865165
2.047,-0.859029
2.084,-0.852893
2.109,-0.846757
2.119,-0.840621
2.121,-0.834486
2.124,-0.82835
2.125,-0.822214
2.126,-0.816078
2.132,-0.809942
2.136,-0.803806
2.153,-0.79767
2.159,-0.791534
2.168,-0.785398
2.176,-0.779262
2.198,-0.773126
2.207,-0.76699
2.221,-0.760854
2.226,-0.754719
2.241,-0.748583
2.254,-0.742447
2.276,-0.736311
2.291,-0.730175
2.294,-0.724039
2.302,-0.717903
2.32,-0.711767
2.337,-0.705631
2.354,-0.699495
2.377,-0.693359
2.392,-0.687223
2.4,-0.681087
2.412,-0.674952
2.424,-0.668816
2.45,-0.66268
2.462,-0.656544
2.484,-0.650408
2.5,-0.644272
2.515,-0.638136
2.53,-0.632
2.535,-0.625864
2.557,-0.619728
2.559,-0.613592
2.566,-0.607456
2.575,-0.60132
2.576,-0.595184
2.596,-0.589049
2.618,-0.582913
2.649,-0.576777
2.649,-0.570641
2.682,-0.564505
2.696,-0.558369
2.734,-0.552233
2.756,-0.546097
2.773,-0.539961
2.805,-0.533825
2.834,-0.527689
2.838,-0.521553
2.866,-0.515417
2.91,-0.509282
2.944,-0.503146
2.966,-0.49701
3.004,-0.490874
3.064,-0.484738
3.083,-0.478602
3.267,-0.472466
3.304,-0.46633
3.336,-0.460194
3.336,-0.454058
3.336,-0.447922
3.36,-0.441786
3.429,-0.43565
3.464,-0.429515
3.498,-0.423379
nan,-0.417243
nan,-0.411107
nan,-0.404971
nan,-0.398835
nan,-0.392699
nan,-0.386563
nan,-0.380427
nan,-0.374291
nan,-0.368155
nan,-0.362019
nan,-0.355884
nan,-0.349748
nan,-0.343612
nan,-0.337476
nan,-0.33134
nan,-0.325204
nan,-0.319068
nan,-0.312932
nan,-0.306796
nan,-0.30066
nan,-0.294524
0.006,-0.288388
0.006,-0.282252
nan,-0.276116
0.007,-0.269981
nan,-0.263845
0.007,-0.257709
nan,-0.251573
5.465,-0.245437
5.431,-0.239301
5.431,-0.233165
5.425,-0.227029
5.415,-0.220893
5.401,-0.214757
5.401,-0.208621
5.401,-0.202485
nan,-0.196349
nan,-0.190214
nan,-0.184078
5.353,-0.177942
5.353,-0.171806
5.338,-0.16567
5.338,-0.159534
5.312,-0.153398
5.312,-0.147262
5.307,-0.141126
5.304,-0.13499
5.282,-0.128854
5.28,-0.122718
5.175,-0.116582
5.175,-0.110446
5.253,-0.104311
5.239,-0.0981748
5.239,-0.0920389
5.244,-0.0859029
5.25,-0.079767
5.25,-0.073631
5.25,-0.0674951
5.244,-0.0613592
5.226,-0.0552232
5.211,-0.0490873
5.192,-0.0429513
5.19,-0.0368154
5.189,-0.0306795
5.183,-0.0245435
5.176,-0.0184078
5.164,-0.0122719
5.162,-0.00613594
5.156,0
5.156,0.00613594
5.158,0.0122719
5.159,0.0184078
5.158,0.0245438
5.158,0.0306797
5.154,0.0368156
5.154,0.0429516
5.154,0.0490875
5.157,0.0552235
5.157,0.0613594
5.157,0.0674951
5.16,0.073631
5.157,0.079767
5.152,0.0859029
2.505,0.0920389
2.505,0.0981748
2.505,0.104311
2.507,0.110447
2.511,0.116583
2.515,0.122719
2.515,0.128855
2.539,0.13499
2.539,0.141126
2.49,0.147262
2.487,0.153398
2.465,0.159534
2.462,0.16567
2.462,0.171806
2.465,0.177942
2.48,0.184078
2.484,0.190214
2.512,0.19635
nan,0.202486
nan,0.208622
nan,0.214757
nan,0.220893
nan,0.227029
nan,0.233165
nan,0.239301
nan,0.245437
nan,0.251573
nan,0.257709
nan,0.263845
nan,0.269981
nan,0.276117
nan,0.282253
nan,0.288388
2.533,0.294524
2.525,0.30066
2.525,0.306796
2.533,0.312932
2.544,0.319068
2.549,0.325204
2.55,0.33134
2.55,0.337476
2.607,0.343612
2.621,0.349748
2.632,0.355884
2.632,0.36202
2.632,0.368155
2.632,0.374291
2.657,0.380427
2.704,0.386563
2.704,0.392699
2.714,0.398835
2.715,0.404971
5.483,0.411107
5.499,0.417243
nan,0.423379
0.007,0.429515
nan,0.435651
nan,0.441787
nan,0.447922
nan,0.454058
nan,0.460194
nan,0.46633
nan,0.472466
nan,0.478602
nan,0.484738
nan,0.490874
nan,0.49701
nan,0.503146
nan,0.509282
nan,0.515418
nan,0.521554
nan,0.527689
nan,0.533825
nan,0.539961
nan,0.546097
nan,0.552233
nan,0.558369
nan,0.564505
nan,0.570641
nan,0.576777
nan,0.582913
nan,0.589049
nan,0.595185
nan,0.601321
nan,0.607456
nan,0.613592
nan,0.619728
nan,0.625864
nan,0.632
nan,0.638136
nan,0.644272
nan,0.650408
nan,0.656544
nan,0.66268
nan,0.668816
nan,0.674952
nan,0.681087
nan,0.687223
nan,0.693359
nan,0.699495
nan,0.705631
nan,0.711767
nan,0.717903
nan,0.724039
nan,0.730175
nan,0.736311
nan,0.742447
nan,0.748583
nan,0.754719
nan,0.760854
nan,0.76699
nan,0.773126
nan,0.779262
nan,0.785398
nan,0.791534
nan,0.79767
nan,0.803806
nan,0.809942
nan,0.816078
nan,0.822214
nan,0.82835
nan,0.834486
nan,0.840621
nan,0.846757
0.007,0.852893
nan,0.859029
nan,0.865165
nan,0.871301
nan,0.877437
nan,0.883573
0.007,0.889709
nan,0.895845
nan,0.901981
nan,0.908117
nan,0.914253
nan,0.920388
nan,0.926524
nan,0.93266
nan,0.938796
nan,0.944932
nan,0.951068
nan,0.957204
nan,0.96334
nan,0.969476
nan,0.975612
nan,0.981748
nan,0.987884
nan,0.99402
nan,1.00016
nan,1.00629
nan,1.01243
nan,1.01856
nan,1.0247
nan,1.03084
nan,1.03697
nan,1.04311
nan,1.04924
nan,1.05538
nan,1.06151
nan,1.06765
nan,1.07379
nan,1.07992
0.007,1.08606
nan,1.09219
2.929,1.09833
2.854,1.10447
2.818,1.1106
2.81,1.11674
2.81,1.12287
2.81,1.12901
2.81,1.13515
2.81,1.14128
nan,1.14742
nan,1.15355
nan,1.15969
nan,1.16583
nan,1.17196
nan,1.1781
nan,1.18423
2.726,1.19037
2.701,1.19651
2.691,1.20264
2.691,1.20878
2.687,1.21491
2.687,1.22105
2.692,1.22718
2.692,1.23332
2.673,1.23946
1.473,1.24559
1.464,1.25173
1.463,1.25786
1.463,1.264
1.463,1.27014
1.482,1.27627
1.537,1.28241
1.537,1.28854
1.537,1.29468
1.518,1.30082
1.485,1.30695
1.464,1.31309
1.46,1.31922
1.451,1.32536
1.434,1.3315
1.424,1.33763
1.424,1.34377
1.421,1.3499
1.41,1.35604
1.41,1.36217
1.41,1.36831
1.437,1.37445
1.437,1.38058
1.437,1.38672
1.435,1.39285
1.433,1.39899
1.43,1.40513
1.433,1.41126
1.43,1.4174
1.428,1.42353
1.43,1.42967
1.434,1.43581
1.43,1.44194
1.428,1.44808
1.45,1.45421
1.447,1.46035
1.447,1.46649
1.454,1.47262
1.454,1.47876
1.454,1.48489
1.454,1.49103
1.454,1.49717
1.461,1.5033
1.472,1.50944
1.487,1.51557
2.53,1.52171
2.53,1.52784
2.53,1.53398
2.53,1.54012
2.53,1.54625
2.527,1.55239
2.526,1.55852
1.444,1.56466
1.444,1.5708
1.444,1.57693
1.448,1.58307
1.463,1.5892
2.521,1.59534
2.524,1.60148
2.524,1.60761
2.521,1.61375
2.521,1.61988
2.522,1.62602
2.522,1.63216
2.533,1.63829
2.533,1.64443
2.529,1.65056
2.545,1.6567
2.545,1.66284
2.529,1.66897
2.529,1.67511
2.527,1.68124
2.527,1.68738
2.519,1.69351
2.524,1.69965
2.527,1.70579
2.529,1.71192
2.524,1.71806
2.524,1.72419
2.487,1.73033
2.487,1.73647
2.487,1.7426
2.492,1.74874
2.493,1.75487
2.495,1.76101
2.495,1.76715
nan,1.77328
nan,1.77942
nan,1.78555
nan,1.79169
nan,1.79783
nan,1.80396
nan,1.8101
nan,1.81623
nan,1.82237
nan,1.82851
nan,1.83464
nan,1.84078
nan,1.84691
nan,1.85305
nan,1.85918
nan,1.86532
nan,1.87146
nan,1.87759
nan,1.88373
nan,1.88986
nan,1.896
nan,1.90214
nan,1.90827
nan,1.91441
nan,1.92054
nan,1.92668
nan,1.93282
nan,1.93895
nan,1.94509
nan,1.95122
nan,1.95736
nan,1.9635
nan,1.96963
nan,1.97577
nan,1.9819
nan,1.98804
nan,1.99417
nan,2.00031
nan,2.00645
nan,2.01258
nan,2.01872
nan,2.02485
nan,2.03099
nan,2.03713
nan,2.04326
nan,2.0494
nan,2.05553
nan,2.06167
nan,2.06781
nan,2.07394
nan,2.08008
nan,2.08621
